imageID,cc1,cc2,cc3,cc4,melanoom_truth
ISIC_0013621,-0.5103183517232184,-0.12193681730809156,-0.07495041709580672,-0.03426593408802295,0.0
ISIC_0013625,-0.7450320709380096,-0.08320728213007633,-0.038497066753755665,-0.02348534334434349,0.0
ISIC_0013626,-0.5325183824938485,-0.13334257446389086,-0.04459014478374074,-0.02125396009962252,1.0
ISIC_0013634,-0.6714242082816774,-0.11445080661645118,-0.03777872685782674,-0.015793777919042407,1.0
ISIC_0013635,-0.7084474574267512,-0.09378332703881831,-0.03359592815432186,-0.02337330784104788,0.0
ISIC_0013639,-0.7244627133805768,-0.09736630456748088,-0.03134385656331248,-0.01781761961866865,1.0
ISIC_0013643,-0.7339253961508561,-0.06284853247692737,-0.03321691467936026,-0.021892750877687592,0.0
ISIC_0013652,-0.6710159044791559,-0.07445180442044852,-0.04222362033654298,-0.03369744816516468,1.0
ISIC_0013656,-0.8060002576383559,-0.07632916961679614,-0.03483164869909966,-0.01775282055216923,0.0
ISIC_0013664,-0.3666259788469125,-0.09156739047835982,-0.07963406545716581,-0.04300900685025738,0.0
ISIC_0013667,-0.5211200973606698,-0.10918538472865189,-0.058259445753116035,-0.03525537377677629,0.0
ISIC_0013670,-0.6209364489055832,-0.06479290274382199,-0.032680960220973526,-0.017096627668326564,0.0
ISIC_0013671,-0.6686027153172178,-0.08780726317606669,-0.041088471535989546,-0.019405489404993315,1.0
ISIC_0013672,-0.627733865810803,-0.10103916315015413,-0.0474664830744943,-0.0269283248540306,1.0
ISIC_0013674,-0.3449408783585959,-0.17121809056617754,-0.08813926869752575,-0.030632176514402892,1.0
ISIC_0013675,-0.6849599821966639,-0.0817176357739045,-0.04167056514661627,-0.02115135625140374,0.0
ISIC_0013676,-0.557242527297148,-0.0879545352894874,-0.038966619241459,-0.025785273793425545,0.0
ISIC_0013680,-0.762759576874353,-0.06938302996997855,-0.026774292455118892,-0.01797331604175259,0.0
ISIC_0013682,-0.597898488996332,-0.08650070393726414,-0.07398808460545425,-0.02727172866338516,0.0
ISIC_0013684,-0.7147157033917666,-0.09795008933469704,-0.02916262102159216,-0.020998132572037392,0.0
ISIC_0013685,-0.45283062923440065,-0.11670568652703095,-0.07103487114154614,-0.032398023181109736,0.0
ISIC_0013687,-0.6310743547213136,-0.0730793547124545,-0.03673280231990511,-0.037112003240419245,0.0
ISIC_0013688,-0.6671793880900077,-0.08590156742376695,-0.04449818363514105,-0.02635358293410836,0.0
ISIC_0013689,-0.6488247630645203,-0.10206332299321846,-0.04419569223334302,-0.02752003919259033,0.0
ISIC_0013690,-0.7455694185992725,-0.08648809844104957,-0.029451606169320535,-0.013990781670741873,0.0
ISIC_0013691,-0.6356820740590061,-0.1152909926631813,-0.036101019239974386,-0.022750473341724628,0.0
ISIC_0013695,-0.5860295762743799,-0.1215288153599291,-0.06733611441150311,-0.023291979062834117,0.0
ISIC_0013706,-0.6931097248375968,-0.11679644389351118,-0.026267569189838025,-0.018726358936375823,0.0
ISIC_0013707,-0.2665224974832445,-0.12700770576080656,-0.07897632125917503,-0.04284821762757013,0.0
ISIC_0013709,-0.4720368781083106,-0.10804025393903899,-0.059350821009935356,-0.04129615743226592,0.0
ISIC_0013712,-0.7752570061093326,-0.08767865686619014,-0.032672378249615205,-0.015121900791356786,0.0
ISIC_0013713,-0.6861603292692278,-0.11132449061070562,-0.04312404907915508,-0.02149637808981869,0.0
ISIC_0013719,-0.6075146488241425,-0.0681062291786444,-0.05051245512512503,-0.031887035974995676,0.0
ISIC_0013721,-0.7169690568819018,-0.09744598764278328,-0.03395149210872346,-0.015467477998687237,0.0
ISIC_0013725,-0.5119270233265036,-0.0735900271112766,-0.06555647355956859,-0.04401350470167309,0.0
ISIC_0013731,-0.7002169070427215,-0.0975814697013947,-0.03299830394171374,-0.02241845879300436,0.0
ISIC_0013737,-0.6930317190867279,-0.10508864242982399,-0.04835059070443018,-0.03295642199010135,0.0
ISIC_0013740,-0.7079666787691064,-0.09219619930815923,-0.051566368329692344,-0.01825572461419446,1.0
ISIC_0013742,-0.8554385090425636,-0.05680204724123278,-0.022443337250553905,-0.011837147973488074,0.0
ISIC_0013747,-0.6870564974492098,-0.11221550553256629,-0.032287470556911516,-0.021090321266204082,0.0
ISIC_0013748,-0.6857575843145175,-0.08419370110310889,-0.06548866566039206,-0.019787194942892633,0.0
ISIC_0013749,-0.7720038414270461,-0.052672074004699615,-0.027198697089999863,-0.023247790083194983,0.0
ISIC_0013758,-0.5655707287956586,-0.11136318578525511,-0.04842042672916333,-0.033587885048088045,0.0
ISIC_0013762,-0.4656808933117875,-0.21024677508976564,-0.0374339358397697,-0.03326317457003586,1.0
ISIC_0013765,-0.34267065637115396,-0.13560532424471544,-0.06126816114628372,-0.05149914030899455,0.0
ISIC_0013772,-0.7382871951994776,-0.07400512006299267,-0.028043260780238208,-0.024750649696736335,0.0
ISIC_0013775,-0.6258577517848571,-0.10820351757594501,-0.04592103069715636,-0.02967444965969268,1.0
ISIC_0013777,-0.7952894742760326,-0.07288761512380237,-0.027220134939035676,-0.016018191905484633,1.0
ISIC_0013778,-0.5178177153896159,-0.11217058471232988,-0.062080767013627886,-0.025702516628796496,0.0
ISIC_0013782,-0.6808186169304757,-0.07175200979644011,-0.039297412619426486,-0.028157878791204655,0.0
ISIC_0013783,-0.3652231844581579,-0.12509537643431884,-0.06274855946948951,-0.047936868464444254,1.0
ISIC_0013789,-0.7004661361850936,-0.07708133571590955,-0.035177575891394,-0.02780913206031245,0.0
ISIC_0013792,-0.7798828491068273,-0.0614523769656799,-0.03730061624178904,-0.01931001458250857,0.0
ISIC_0013795,-0.5751447864475914,-0.07469344680401294,-0.05265094369557524,-0.04438111519753854,0.0
ISIC_0013796,-0.6509146152462416,-0.0949964249408389,-0.04636214514718076,-0.029776276278130454,0.0
ISIC_0013797,-0.4992276587157938,-0.1618937359258873,-0.0461140739619432,-0.03950743084600894,0.0
ISIC_0013798,-0.7309910577691425,-0.12400869381656326,-0.05086817496328829,-0.027291553396597203,0.0
ISIC_0013799,-0.6187837847812363,-0.09761065394171298,-0.03936449877569978,-0.028806070348026347,0.0
ISIC_0013800,-0.6137990724409507,-0.08499407211617716,-0.05237189960663255,-0.03344564171620905,0.0
ISIC_0013801,-0.5012118366991813,-0.12811656161314117,-0.04516629134354977,-0.029808177916390954,0.0
ISIC_0013802,-0.6734611769891569,-0.08037187336786694,-0.042202087087371276,-0.03345467628658616,0.0
ISIC_0013803,-0.7254052529259628,-0.055207427397279435,-0.03600263348992458,-0.030038370433919534,0.0
ISIC_0013804,-0.6187448927758399,-0.09823459057108322,-0.0369465125198917,-0.030447932968101665,0.0
ISIC_0013805,-0.7197169810142409,-0.08150406920173023,-0.046299462526897525,-0.02419424334907498,0.0
ISIC_0013806,-0.7010409181314672,-0.09110806694143567,-0.03824208106802052,-0.022420694586558126,0.0
ISIC_0013807,-0.7394271712392013,-0.12632979144228645,-0.03546322772542866,-0.03051559410194092,0.0
ISIC_0013808,-0.5985937332107975,-0.06886958048158984,-0.04494207433459965,-0.029953348935770868,0.0
ISIC_0013815,-0.728077279520899,-0.09337510758850412,-0.03869420402630254,-0.015557368512865585,1.0
ISIC_0013816,-0.6394020904914226,-0.058335697418713,-0.047391866809141675,-0.021642322559688426,0.0
ISIC_0013817,-0.7044884373848521,-0.08545793202709245,-0.026553216438655186,-0.018400094689583466,0.0
ISIC_0013819,-0.7487528028409135,-0.07335392704689461,-0.02705975210584502,-0.020623550203451455,0.0
ISIC_0013830,-0.7548609378020726,-0.07118501059001878,-0.02991956788454936,-0.024146628020635746,0.0
ISIC_0013831,-0.5671344604345703,-0.10095676168063203,-0.04635999974333721,-0.023637514328930187,1.0
ISIC_0013832,-0.2841514650146403,-0.1304397972177445,-0.05984193534213661,-0.04546479852010815,1.0
ISIC_0013835,-0.6850203635440428,-0.07540567978201287,-0.03725387636239255,-0.02420721855956666,0.0
ISIC_0013836,-0.7792657523239263,-0.09435122153462724,-0.03986384275574482,-0.01597201507267902,0.0
ISIC_0013837,-0.533265881576338,-0.14687508434377877,-0.06357083016163137,-0.021875205171010922,0.0
ISIC_0013839,-0.764811515139912,-0.04998528774843125,-0.02865063344368754,-0.02716239859120541,1.0
ISIC_0013840,-0.35750949638614704,-0.12936212654079488,-0.06795394095432969,-0.04666467994047066,1.0
ISIC_0013841,-0.6598160848142922,-0.08825072049326255,-0.054772820784521115,-0.023401910578026763,0.0
ISIC_0013843,-0.7778403669249893,-0.0875911454608814,-0.038410558752664664,-0.0189927842516563,0.0
ISIC_0013844,-0.6556753535314064,-0.11900123512971633,-0.04079730879867664,-0.021455021920588888,1.0
ISIC_0013845,-0.7232053300695638,-0.06101083725360262,-0.040503921513501226,-0.0307838849726218,1.0
ISIC_0013861,-0.3996423742461387,-0.1487120894012442,-0.06018279103443083,-0.04533083930615925,1.0
ISIC_0013862,-0.3902762039766186,-0.11685765767076783,-0.07184468305690883,-0.049988422353762024,0.0
ISIC_0013864,-0.4319581120234195,-0.12508670738213357,-0.06344411878057007,-0.03733930404668698,0.0
ISIC_0013865,-0.6337216680559179,-0.09262406312183799,-0.04746385590892194,-0.021404576670688902,1.0
ISIC_0013874,-0.5218018449534829,-0.07901349206193375,-0.06113188037889428,-0.036918930523908405,1.0
ISIC_0013876,-0.6275154982109893,-0.10251761115789262,-0.037555290547547415,-0.02524583084221274,0.0
ISIC_0013879,-0.8259197007738293,-0.0672487350095943,-0.027868614564290843,-0.016889328698376574,0.0
ISIC_0013886,-0.6863235352306911,-0.06976720018347196,-0.041632250739293136,-0.020696275756410698,0.0
ISIC_0013888,-0.7090973949007694,-0.06793658539551645,-0.03860175432359528,-0.029592235853005758,0.0
ISIC_0013890,-0.7645385145909824,-0.05416850276497209,-0.024597859301971725,-0.01652606943638381,0.0
ISIC_0013896,-0.5528672704986064,-0.12745674852320257,-0.05336891721625894,-0.03427855175817668,0.0
ISIC_0013910,-0.7509913247565483,-0.06781065754171267,-0.02936974121357301,-0.018037564167223352,0.0
ISIC_0013918,-0.7678312893035959,-0.06787763805090463,-0.030713677775684442,-0.01692400759747982,0.0
ISIC_0013921,-0.6227828896276875,-0.12731298408866462,-0.04921030979534623,-0.0232783539911028,0.0
ISIC_0013922,-0.6266964321797539,-0.05665593005886921,-0.048870329040713645,-0.03607134305143625,0.0
ISIC_0013927,-0.6005327189614051,-0.13776649110609052,-0.044698068408833724,-0.02342786136667871,0.0
ISIC_0013929,-0.4288664688910255,-0.15864368636629433,-0.04486298047164694,-0.038868004546742774,0.0
ISIC_0013933,-0.6850668675491548,-0.07802767568692809,-0.03796042094447,-0.023489541753378654,0.0
ISIC_0013935,-0.718253492685113,-0.07224828956182416,-0.03591564941092722,-0.016913096446694684,0.0
ISIC_0013936,-0.5248534797081916,-0.1232531750443415,-0.04357657093467304,-0.040414630007786084,1.0
ISIC_0013942,-0.6798978260254014,-0.08343554934193811,-0.036037303082127214,-0.017082915091294906,0.0
ISIC_0013946,-0.6073259874225371,-0.08469405628428722,-0.06378094006802815,-0.029183967042099745,0.0
ISIC_0013958,-0.46108184754759635,-0.14134668655007088,-0.057992081756341324,-0.030004108294525905,0.0
ISIC_0013961,-0.7674959898268313,-0.061840929346129336,-0.028527527659535243,-0.01981838302304828,0.0
ISIC_0013962,-0.8042961935738331,-0.07911962050438273,-0.025525078023516806,-0.02287397703712655,0.0
ISIC_0013965,-0.7833364670741146,-0.07679190796295879,-0.03222563347109389,-0.015124137309147495,0.0
ISIC_0013967,-0.6603969821922926,-0.11622522465421281,-0.04338213391887555,-0.023544683349880927,0.0
ISIC_0013969,-0.59491712854286,-0.11569787096526607,-0.06743754057279763,-0.021615774604077626,1.0
ISIC_0013970,-0.6718276651300114,-0.10517875089853115,-0.04902173134242649,-0.03606593629533153,0.0
ISIC_0013971,-0.7672994383994668,-0.05965817653157679,-0.022184097154587204,-0.02122944039774481,0.0
ISIC_0013972,-0.6115049168994835,-0.07033840761838336,-0.06106532491168973,-0.03840361096823107,1.0
ISIC_0013975,-0.5974504150490947,-0.09076415656998801,-0.05073943952617632,-0.024124046114064157,1.0
ISIC_0013980,-0.7837965557029876,-0.04931890007007511,-0.034991701664329716,-0.01990517908923088,0.0
ISIC_0013981,-0.7225088624131885,-0.0932131270398247,-0.029786051223990487,-0.016898782919480035,0.0
ISIC_0013982,-0.7852317287195087,-0.06337142763609531,-0.02729534133731079,-0.01671615526277001,0.0
ISIC_0013983,-0.7556966904594868,-0.09029217708879546,-0.03357515381605336,-0.01292859522849403,0.0
ISIC_0013984,-0.5887325653908673,-0.07453071938464978,-0.04652936239057939,-0.02904416784293115,1.0
ISIC_0013986,-0.5542698313180974,-0.0911186868661221,-0.05580524905121237,-0.032329764877926215,1.0
ISIC_0013995,-0.6442516795442539,-0.1041903904822703,-0.03947730907207009,-0.026376048572832225,1.0
ISIC_0013996,-0.6730042454682581,-0.0967032973162188,-0.041399388236941864,-0.017398296522325288,0.0
ISIC_0013997,-0.6690614551504315,-0.07239200223213318,-0.029537123861151482,-0.028538494867570402,1.0
ISIC_0014001,-0.6502345923613408,-0.09466146165088174,-0.03496896339051464,-0.023553744296119894,0.0
ISIC_0014004,-0.5877271807450694,-0.07720534956160555,-0.04803779060896751,-0.03911824744006753,0.0
ISIC_0014013,-0.5552996854435777,-0.10969026746038416,-0.04562352859144919,-0.029123464710414243,1.0
ISIC_0014026,-0.709198431615254,-0.0703093939081453,-0.0309753316746621,-0.024882717964332723,0.0
ISIC_0014028,-0.5665624497534881,-0.08032870479862125,-0.04752723054384672,-0.04262298513118701,0.0
ISIC_0014029,-0.5817658230198528,-0.07638335865209525,-0.058874062955860784,-0.03089992917147394,0.0
ISIC_0014031,-0.6469871899194847,-0.08843971552808266,-0.025646016273092792,-0.02433675383475803,0.0
ISIC_0014032,-0.7173448640410802,-0.07617504798486677,-0.031732208183259905,-0.01666399011522239,0.0
ISIC_0014044,-0.7384674507733666,-0.08722893864207767,-0.03629453805102535,-0.019596243002195937,1.0
ISIC_0014045,-0.7696536261465899,-0.07700574314118604,-0.029964755098131138,-0.019966636669048937,0.0
ISIC_0014046,-0.7831425904453134,-0.07241260810719577,-0.033888356054248905,-0.022784309724313515,0.0
ISIC_0014049,-0.5635434340154708,-0.09022583956753971,-0.06544515497441966,-0.03449709002231971,1.0
ISIC_0014061,-0.6138852439854317,-0.11945143557138974,-0.046227140272583955,-0.030473536364973963,1.0
ISIC_0014062,-0.6457330543604645,-0.07386101092002723,-0.06696529218973674,-0.02121994422383565,1.0
ISIC_0014066,-0.813788563454668,-0.05128474692957574,-0.02908217776840573,-0.013722086549247975,0.0
ISIC_0014069,-0.8211663490189012,-0.06600118398196494,-0.020806189960438023,-0.014572581541746864,0.0
ISIC_0014072,-0.4098828757221445,-0.10753737970227767,-0.051500332424740336,-0.037440764742660365,1.0
ISIC_0014073,-0.2760482269065389,-0.10294099090375047,-0.0637194121207561,-0.04287054235794105,0.0
ISIC_0014074,-0.8138922466994971,-0.04119233453989825,-0.01952407708828266,-0.019095504492873547,0.0
ISIC_0014076,-0.3045374743566124,-0.14593866981259362,-0.04709945265226295,-0.0377132063706124,1.0
ISIC_0014079,-0.6738096735355117,-0.07010592721644629,-0.04498774622998858,-0.029126085263014426,1.0
ISIC_0014080,-0.7343183834382147,-0.06611833036626505,-0.026282037949426754,-0.020600362621806673,0.0
ISIC_0014081,-0.6950166265337163,-0.07418330040768692,-0.03607988298000084,-0.031417967115281956,0.0
ISIC_0014082,-0.37911545925287393,-0.16143915166657458,-0.05381225002481718,-0.04796826321277653,1.0
ISIC_0014083,-0.759188005997517,-0.09422773070712,-0.03152312495574067,-0.01254553989285731,0.0
ISIC_0014088,-0.6101093559058435,-0.09971151454530544,-0.05718746698016389,-0.03522079511967652,1.0
ISIC_0014089,-0.65450546358926,-0.06100307657116541,-0.04961193192918681,-0.027119818945021412,0.0
ISIC_0014092,-0.689348153595277,-0.08190362856170658,-0.03884075466266085,-0.03107053703796571,1.0
ISIC_0014093,-0.5962841214741744,-0.11140749401864686,-0.035385185772061206,-0.028220512195106934,0.0
ISIC_0014094,-0.5906743484964436,-0.09372825532022369,-0.042511668698743565,-0.021882843746900277,0.0
ISIC_0014099,-0.42230355519933016,-0.13605301865049435,-0.04110719785360309,-0.02777423022640449,1.0
ISIC_0014108,-0.6244442372640835,-0.06545814526476379,-0.0508379235559594,-0.03541998653852074,1.0
ISIC_0014114,-0.7092053814112218,-0.09457092230333689,-0.029100742695697193,-0.024187592634940358,0.0
ISIC_0014120,-0.6085879372713964,-0.11857561775243541,-0.04834708104651336,-0.02864208282370459,0.0
ISIC_0014127,-0.6497940469758743,-0.06195586058171626,-0.05240159077337453,-0.04565854597748009,1.0
ISIC_0014131,-0.6636248062037795,-0.05701832281863686,-0.049014477614228585,-0.030231103015253336,0.0
ISIC_0014132,-0.670609593114985,-0.10175355990075782,-0.036677508886373805,-0.017937484235112447,1.0
ISIC_0014133,-0.3739430648820307,-0.09911243189642815,-0.07185172224603964,-0.02771122138218482,1.0
ISIC_0014136,-0.7918245686151029,-0.040922235559456205,-0.027676295667970932,-0.017237258777946962,1.0
ISIC_0014144,-0.7278305806944141,-0.09345199161703241,-0.02635567044388032,-0.02079511157839166,1.0
ISIC_0014149,-0.7128306767987378,-0.06598205968906296,-0.04695646352736699,-0.023677589858429576,0.0
ISIC_0014150,-0.6580961663692987,-0.09943680039571379,-0.04322013152655613,-0.019814994675312628,0.0
ISIC_0014151,-0.539494552517151,-0.09024209344739953,-0.05840067342868843,-0.04148914582830629,1.0
ISIC_0014156,-0.6470648554109493,-0.05284766280193315,-0.021085902411729723,-0.022313700055795083,1.0
ISIC_0014157,-0.5674058905778736,-0.16758147798993817,-0.056542531916402114,-0.026647483182128437,1.0
ISIC_0014158,-0.7077154985547218,-0.0665457433504543,-0.022522604923326195,-0.014751334535831606,0.0
ISIC_0014163,-0.3691398094156864,-0.10719898281148327,-0.08968490815933894,-0.03513780340518166,1.0
ISIC_0014164,-0.6640270518151346,-0.0968026255115875,-0.039994248912605446,-0.026340097537997417,0.0
ISIC_0014166,-0.6238494487205438,-0.07084677977135032,-0.026652130490020076,-0.022043549861076733,0.0
ISIC_0014169,-0.6838444104259178,-0.09660499477688272,-0.047314060818947345,-0.017715347074393428,0.0
ISIC_0014171,-0.3513304152804714,-0.15470394650988456,-0.05907022085966748,-0.04558896051061728,1.0
ISIC_0014173,-0.2586931212772421,-0.09535242501134461,-0.07236577248539089,-0.03899783492125275,1.0
ISIC_0014174,-0.7685898481738072,-0.09062487022849518,-0.03350074387145738,-0.02184403626661261,0.0
ISIC_0014179,-0.6635051899473257,-0.0876120779104774,-0.04168915145355662,-0.026994128263934963,0.0
ISIC_0014183,-0.44450541747754896,-0.12659952173745725,-0.05814169696295396,-0.04822782255472802,1.0
ISIC_0014185,-0.7160119238578948,-0.08936892108868835,-0.04043403071745337,-0.02203954642678868,0.0
ISIC_0014187,-0.846918910485982,-0.05438404401592667,-0.017164680652204098,-0.010128730883644056,1.0
ISIC_0014189,-0.2242376664071083,-0.11912639189543245,-0.08443637638142304,-0.04453591953053784,1.0
ISIC_0014190,-0.38876645305482727,-0.1504349376728802,-0.05646152234271212,-0.034478019354619804,1.0
ISIC_0014191,-0.5447189858307964,-0.1237193864367856,-0.06799024465989631,-0.019666458416428945,0.0
ISIC_0014195,-0.6272768856857096,-0.09320089555375494,-0.036868247057221804,-0.032859892996446816,0.0
ISIC_0014197,-0.6467126079174907,-0.0862645806638366,-0.05717345007317212,-0.022220178220421438,0.0
ISIC_0014216,-0.5520532879370826,-0.11699769679885738,-0.040971805063514916,-0.023389391465590298,0.0
ISIC_0014222,-0.376332441359815,-0.1624919436571174,-0.058519150712106616,-0.03806975696326628,1.0
ISIC_0014225,-0.7104630658060496,-0.04343115829042912,-0.03173662205306149,-0.017166485743229876,0.0
ISIC_0014229,-0.5793304265496028,-0.11953481582520165,-0.044629062026130956,-0.02610643718764022,1.0
ISIC_0014238,-0.757540703164492,-0.05734413181605,-0.023254031585601784,-0.015143088003641267,1.0
ISIC_0014248,-0.6479354320372521,-0.059030376874146195,-0.04950504163046757,-0.04338099636147963,0.0
ISIC_0014249,-0.4651934440156685,-0.17984003107468227,-0.040749907586710515,-0.02534575619446769,1.0
ISIC_0014253,-0.661804661892501,-0.06894302957785584,-0.03153467945332128,-0.02578549561322621,0.0
ISIC_0014263,-0.8458098441524111,-0.04700483059592564,-0.023999185467715053,-0.018100183084228796,0.0
ISIC_0014264,-0.6313754271585099,-0.11017919771557722,-0.04851498679847033,-0.026447181438573594,0.0
ISIC_0014272,-0.6335212191900801,-0.12841069550104045,-0.045409113101959164,-0.02445313743850093,0.0
ISIC_0014273,-0.7177509414180484,-0.06611553147764992,-0.04414385721972777,-0.025762761829606712,0.0
ISIC_0014274,-0.6502634404772194,-0.11218355587180853,-0.05485538058240057,-0.02816795452726313,0.0
ISIC_0014286,-0.6289610704979479,-0.0746380874385929,-0.05699854972149046,-0.04255826980277004,0.0
ISIC_0014289,-0.3583633445875002,-0.11948192836914573,-0.08970978201781873,-0.039852078774478605,1.0
ISIC_0014290,-0.6745834768419522,-0.07552556326818688,-0.033030577070066125,-0.03193999406925245,1.0
ISIC_0014291,-0.5924274293663441,-0.08854641758225662,-0.040597251499589926,-0.03154620389026799,1.0
ISIC_0014299,-0.8025535440167457,-0.058916787995232714,-0.020947027369077012,-0.01357762729364051,0.0
ISIC_0014308,-0.680643336917057,-0.12287201079900292,-0.035532280796917226,-0.017154265068980393,1.0
ISIC_0014311,-0.4458736305024721,-0.11057948699053027,-0.059074577655195804,-0.040816770908547795,0.0
ISIC_0014316,-0.6179522720841154,-0.0908932578962322,-0.053162315088678774,-0.02471836147746101,1.0
ISIC_0014317,-0.6589072511036418,-0.06908622860177807,-0.03743488281068383,-0.02399894680017209,0.0
ISIC_0014324,-0.23925604195983413,-0.1519378317211577,-0.06481009812016975,-0.04672084566255047,1.0
ISIC_0014325,-0.5448048643261447,-0.12298461705671004,-0.056840052116880035,-0.03485086818276567,1.0
ISIC_0014327,-0.5499883703782773,-0.09294809242550056,-0.05652432943744648,-0.028179097701736017,1.0
ISIC_0014328,-0.47791877367910157,-0.12735006449152342,-0.07370929327711212,-0.03268290155695269,0.0
ISIC_0014331,-0.2945081331862149,-0.10708962038760594,-0.05668816170021246,-0.051329703989149184,1.0
ISIC_0014337,-0.5227769534405637,-0.15272460702783505,-0.06359249574002482,-0.027392522774076694,1.0
ISIC_0014341,-0.42051116159728913,-0.09814201273348505,-0.05717167636248932,-0.031479098876245976,0.0
ISIC_0014346,-0.6483308765705044,-0.08080302866408587,-0.03896620742504661,-0.034896607767428284,0.0
ISIC_0014347,-0.42070576664551046,-0.17726110202516485,-0.04882316733900474,-0.03823634719891347,1.0
ISIC_0014353,-0.690356997460605,-0.06496931517966972,-0.03996090640769143,-0.03367515448596374,0.0
ISIC_0014357,-0.6403050189383727,-0.08428191887296083,-0.05514265962650483,-0.043439546829886835,1.0
ISIC_0014360,-0.6862528292964949,-0.0810197985107099,-0.056800881094543024,-0.02172164613050878,1.0
ISIC_0014361,-0.6553621003294312,-0.12532768669132036,-0.030428100116903126,-0.026077602469999253,1.0
ISIC_0014365,-0.2928600158979254,-0.11884743863372615,-0.07164040391863824,-0.051646065068949504,0.0
ISIC_0014366,-0.6330381628124115,-0.059868976751821734,-0.04800000972467541,-0.030648159561982746,1.0
ISIC_0014372,-0.4631434828246244,-0.10403154869426062,-0.09201135619022224,-0.03992799424539914,1.0
ISIC_0014385,-0.35340712215036313,-0.14006523731765086,-0.05781155966527857,-0.0323480474602032,1.0
ISIC_0014393,-0.7814689068332847,-0.08157622264398577,-0.02645641207024814,-0.016359125234825148,0.0
ISIC_0014394,-0.6038828222998793,-0.06992222337462095,-0.057645667468212036,-0.03441590934334529,0.0
ISIC_0014395,-0.5759258446028908,-0.12754983843120463,-0.043037419860517484,-0.031580039333114776,1.0
ISIC_0014397,-0.503531426200232,-0.13142101959636593,-0.030569410007607378,-0.019006349659598604,0.0
ISIC_0014410,-0.7758434312607466,-0.07457524222090908,-0.026779418614878953,-0.011306845077615577,0.0
ISIC_0014422,-0.5421711032766858,-0.07547995453411188,-0.06697358265181924,-0.03320135642465519,1.0
ISIC_0014430,-0.5545449687381396,-0.09378522915285917,-0.046450270970212065,-0.029347984771100538,0.0
ISIC_0014431,-0.7163528270338685,-0.08529930994413551,-0.040009366928912285,-0.025276390027325332,0.0
ISIC_0014432,-0.7379288013721664,-0.05366962269563158,-0.04242591771264281,-0.026694092801931538,0.0
ISIC_0014433,-0.6382425612700544,-0.08945578157266706,-0.04523181174586782,-0.03064403573409233,0.0
ISIC_0014438,-0.7432762925220044,-0.08345864975822809,-0.024934179322316313,-0.018643207951397803,0.0
ISIC_0014440,-0.8235524967417822,-0.049172981801871934,-0.03835780289874628,-0.02254228089540456,0.0
ISIC_0014441,-0.7303429852209944,-0.09417421531555809,-0.0407764706791517,-0.01584874402867796,0.0
ISIC_0014453,-0.7855846973036299,-0.06795089904624037,-0.02231349763357393,-0.016412295959049777,0.0
ISIC_0014458,-0.6201827347127585,-0.08678972571169757,-0.0382571170471431,-0.028039223817384884,0.0
ISIC_0014469,-0.7706905804474626,-0.0872669016555627,-0.031594710597104836,-0.019880887715986034,0.0
ISIC_0014473,-0.6900394060858042,-0.06780667757739375,-0.03246120121948795,-0.024229138953971593,0.0
ISIC_0014475,-0.5737726267056881,-0.07285497852234005,-0.060921607024724905,-0.033838896476246716,0.0
ISIC_0014476,-0.7180672025017857,-0.05159462293989414,-0.044667326303503896,-0.0228605497778141,1.0
ISIC_0014480,-0.5999967704160354,-0.07884637314672996,-0.04906532639854866,-0.03521058905965724,1.0
ISIC_0014486,-0.7267989625726765,-0.06180903296413662,-0.038177345249209405,-0.023301533322773654,1.0
ISIC_0014490,-0.7294709892505782,-0.0662545413587908,-0.030613678220717713,-0.01533030858046773,0.0
ISIC_0014498,-0.731498614825201,-0.07944631894126072,-0.0264859549005228,-0.017543986938045292,0.0
ISIC_0014501,-0.6108306854904284,-0.08380598394360883,-0.054923920154561684,-0.020203934713800498,1.0
ISIC_0014502,-0.638357826223912,-0.1025796906765934,-0.06273688521341549,-0.02225019197273169,0.0
ISIC_0014504,-0.7161284731167902,-0.08703295982959339,-0.046501348588406405,-0.01806755431129496,0.0
ISIC_0014507,-0.6403921833932238,-0.05570059656488405,-0.04690342168836767,-0.037729942328043165,1.0
ISIC_0014511,-0.697819668802688,-0.08556525546646404,-0.03334855907887552,-0.025653072920609823,0.0
ISIC_0014515,-0.6686843852188376,-0.07311617718567331,-0.033204719207023364,-0.025980242848358592,0.0
ISIC_0014516,-0.695764037186665,-0.09399457286488808,-0.04230246983945196,-0.018606645845258674,0.0
ISIC_0014518,-0.6939495025733842,-0.07646094969500927,-0.03823031476178332,-0.01737247252220772,1.0
ISIC_0014522,-0.5576182392408533,-0.07992667526308067,-0.05759022292355859,-0.035493363231213715,0.0
ISIC_0014525,-0.6007139479163921,-0.0864014945276976,-0.053141576026482035,-0.0348560685988262,1.0
ISIC_0014526,-0.7906346312743364,-0.0637155292419144,-0.030747361408282534,-0.01232150769233828,0.0
ISIC_0014527,-0.4311609840890316,-0.13639556949622533,-0.05631156537684509,-0.03216644165206156,1.0
ISIC_0014529,-0.7032582964528329,-0.11911991085562151,-0.05378517303934964,-0.021267704829927674,0.0
ISIC_0014535,-0.7645877448757048,-0.0770151298623648,-0.025009230515771835,-0.014876514811489869,0.0
ISIC_0014537,-0.5504972046336651,-0.14247700032461874,-0.04164767770069455,-0.02500685106085823,0.0
ISIC_0014543,-0.6645031954408022,-0.06229866715273952,-0.03220564351007571,-0.027705023927353772,1.0
